text,label,notes
"We live in horror societies built on horror relationships, yet paradoxically, too often the genre that should tell this horror story escapes from reality and retreats into the supernatural. It's good that we're back at scaring with our realistic distortions. Nothing is scarier than reality.",cinematic_critique
"no bear, a romance and a love story is not the same thing you fuckin dork",low_effort_quip
"good",low_effort_quip
"i mean she WAS called freaky Nikki…",low_effort_quip
"I was rooting for Andy Richter to wish that Conan still hosted the Tonight Show.",low_effort_quip
"A Cat-wich is genuinely one of the most unhinged lunches ever invented 😭",low_effort_quip
"nikki might be one of the most tragic characters in recent history.. my heart aches for her 💔 on god, i'm gonna slap the shit out of bear!",personal_reaction
"But what would have happened if he said ""I wish Nikki loved me as much as I love her"" instead??",low_effort_quip
"Had an alright time watching this. Sometimes you go to a movie and you just watch the story. Weird that he didn't try to get out of there immediately after she cooked and served him his own dead cat. He kept being like ""uhhh things are okay."" After that!",personal_reaction
"Five minutes in there's a dead cat and this should've been my cue to leave. But instead of letting the poor kitty rest in peace, Curry Barker decides to use her as a running gag. Unfortunately, that's not the only joke that failed to land with me. Actually, the whole movie is a joke I can't laugh about. I don't know. What's the message here? Is this incel core? Or Gen Z Tár? Even without everything that's problematic this film is boooooring, bland and not in the least scary. The dialogue is cringe at best, the characters are meh, the colour palette is beige and ugly and if I had one wish I'd wish that men just stop making stupid movies like that about women.",cinematic_critique
"My man is so damn indecisive from minute one that it became genuinely stressful. I wanted to punch him in the face. The hype surrounding this movie has been unreal, and that can always go one of two ways. Luckily, this one firmly falls into the first category. Curry Barker does a masterful job building tension almost immediately. I'll admit I was a little skeptical after hearing all the overwhelming praise Inde Navarrette was getting, especially the Oscar talk. But as the film progressed she completely won me over. Her performance becomes increasingly unhinged while still feeling painfully human. All in all, this is horror executed in a way that feels genuinely stressful and deeply uncomfortable. I can't remember the last time a horror film made me feel this consistently uneasy. If Curry Barker keeps delivering work at this level, he's got an incredibly promising career ahead of him.",cinematic_critique
"""It's not a romance, it's a love story."" ""Isn't that the same thing?"" this made me feel the same way get out and hereditary did the first time… but somehow even more horrifying. every time I thought to myself, ""THAT was the scariest moment,"" another one came along that was even more scary. unrelenting and never takes its foot off the gas. just wow.",personal_reaction
"the state men put us in",low_effort_quip
"Not to be contrarian (being contrarian), but the near unanimous praise for this movie suggests people are projecting their own ideas onto it, rather than engaging with what's actually there. Because Obsession is not a film of ideas. It does not explore consent, coercion, toxic masculinity, male violence or any of the other myriad gender-politics themes its hooky premise gestures towards. The film is too afraid to present its woman-enslaving protagonist as the villain he is — or even recognise Nikki's basic humanity — so what we're left with is escalating, gory violence solely exacted against the female characters. Cowardly, misogynistic, callow.",cinematic_critique
"Obsession casts a spell and barely lets you blink. The acting is surprisingly good in this movie. But Inde Navarrette is the reason this thing works as well as it does. Her character erratically switches between different psyches and moods at any given moment, and Inde flips between them like it's nothing. The lighting work deserves a shoutout too… there's a choice to silhouette Nikki whenever she's deep in her possessed state. What I loved most is what the movie doesn't explain. Bear googling the Willow, scrolling through forums for reviews like it's a sketchy Instagram ad… that's exactly how I'd react. And that phone call scene? When the customer service guy asks if Bear wants to talk to Nikki... but you hear her screaming in the background... my jaw hit the floor.",cinematic_critique
"I sat down with Curry Barker ahead of the release of his very scary second feature, Obsession. He wanted Nikki to feel like a really heightened, relatable thing — not a demon-possessed woman, but a crazy jealous girlfriend. That note he gave Inde Navarrette explains so much of what makes the performance work.",cinematic_critique
"yeah this feels pretty generational",personal_reaction
"The rhythm of this thing makes it feel so squirmy and alive. Every nightmarish scare and every dreamy wish is scored by this thrumming, hungry synth score and each of these moments is snapped in two by a hard cut to silence at the most abrupt time. These auditory cuts come consistently throughout the film, yanking us out of the film's spell again and again. It's like the film is screaming at us. Snap out of it! Look at what's become of these people! Nothing here would be half as good if it weren't for Inde Navarrette. The scares, the jokes, everything in between hinges on her ability to commit and shoulder almost the full weight of the film. And she does so with ease, like she was born to do it. Her work here is genuinely, truly, deeply terrifying. Obsession is nasty. It's mean. It's shockingly cruel. It very clearly revels in making its puppy dog eyed protagonist suffer for his actions as much as possible.",cinematic_critique
"inde navarrette delivers a generational performance in this that deserves to be talked about for years to come. i'm obsessed with the visual choices of her character always being obscured in the shadows & doing uncanny, almost inhuman movements which adds to the overwhelming eerieness of the entire film. there's a scene here that feels heavily inspired by kairo/pulse which is ingrained in my mind, along with a certain death scene that literally made me stop functioning for a solid minute even on a second watch. such a mean fucking movie, i'm in love!",cinematic_critique
"So good so scary must watch",personal_reaction
"If you're currently in the friend zone, do everyone a favor and stay over there or pass the controller to someone who knows what they're doing",low_effort_quip
"""you wished for this"" — it was all about what he wanted, not what she wanted. bear was infatuated with nikki and he was afraid of rejection. he didn't love her, he liked the idea of her. she became the victim of his obsession. bear is a creepy rapist who stole a woman's autonomy to self-actualize his deluded fantasies about her.",personal_reaction
"No joke, the scene with the quick cut to the door is one of the hardest I've hooted n hollered in any film this century. Curry Barker has officially joined the rapidly growing list of comedians-turned-awesome-horror-filmmakers with what essentially amounts to a darkly cautionary Mother Goose fable about being a pussy boi simp. I can't remember the last time I've laughed harder out of sheer discomfort, with the mid-scene tonal whiplash every 5 minutes sending my whole theater into squirming hysterics. What a unique ass film. The exquisite use of shadows alone had me glued to every frame. Oh, and of course then there's the performance of Inde Navarrette, which somehow already feels like a stale thing to praise. Get this girl in literally everything.",cinematic_critique
"Ian was actually such a shit friend like I actually wanted to kill him myself",personal_reaction
"how my dog acting when i take one step out the door",low_effort_quip
"this is what i expect my $4 etsy spell to do for my wishes",low_effort_quip
"""I'll be anything you want me to be."" It has become exceedingly difficult for a horror film to have an effect on me or get under my skin. I was genuinely surprised by how much Obsession unsettled me. This film is going to launch the careers of all of its cast members and director Curry Barker in a huge way. Inde Navarrette is going to blow the fuck up fairly quickly because of this performance. Nikki has to feel natural and grounded while also conveying warmth and comfortability. As the possession takes over, she has to turn the tide gradually, yet not quite switch into ""horror mode."" The tonal shifts just in her performance are impressive. Her movements are absolutely horrifying whether she's watching Bear sleep or just doing the creepiest backwards walk I've ever seen. I think Barker nailed the ending perfectly with him killing himself and giving her agency back to her.",cinematic_critique
"I found this thrilling, hilarious, and incredibly fucked up. Curry Barker has a firm grasp of horror comedy and genre. Inde Navarrette gives one of my favorite performances of the year and honestly the decade here. I love how much humor it pulls from its deranged premise, but most of all, I love how gnarly this is. Few directors on their second movie would get this gross in such a smart way.",cinematic_critique
"this pretty viscerally upset me in ways that few movies ever have, and I've still been feeling the panic and anxiety in my body the next day. overall, I think that's a compliment; this is a truly frightening experience in a way that few horror films have ever been for me. still, I'm left wrestling with the emotional takeaway of the film. the film clearly reads as a commentary on young men who see a woman's love as fundamentally owed to them by birthright. looking down at the rows in front of me during my screening, I could see several groups of teenage boys — many of whom pointed and laughed at various things between each other throughout. when the credits rolled, I couldn't help but ask myself: are those boys going to walk away thinking ""I should be more careful about treating women as though they owe me their love""? Or are they merely going to say ""bro, it would be scary to have a girlfriend like that""? I don't know. I can't help but wonder what a woman would have done differently with similar material.",cinematic_critique
"this was actually so fucking scary?? i had to drive an hour home after seeing this at like 1am and i swear i was so paranoid, i kept seeing nikki on the side of the road. this freaked me out so bad, but i absolutely loved it. 10/10 would watch again.",personal_reaction
"how ""love over lust"" mfs act the millisecond they realise they have a chance to sleep with them",low_effort_quip
"a thoroughly creepy film about an incel revoking a woman of her choice and the horrors that inevitably follow, no wonder this is resonating with audiences today.",personal_reaction
"so that's what bricked up means",low_effort_quip
"Those final moments with Nikki still completely unravel me. That poor, poor girl. Enjoyed the film the more I reflected on it post-first watch and revisiting further solidified my enjoyment. This is a good movie.",personal_reaction
"going into this film completely blind is the real deal",personal_reaction
"one of my favorite little details is curry barker being the customer service guy, chillest demon ever",low_effort_quip
"It's like Under the Silver Lake, except if Andrew Garfield's character had some sort of magical, inexplicable way to make women sleep with him. So, yeah, it's Under the Silver Lake.",low_effort_quip
"Violence against women so ingrained in our society that even when it's so obvious a woman is being taken advantaged of and doing things for a man against her will, the general audience laughs at her and instead feels bad for the man.",personal_reaction
"see if i had a one wish willow i'd wish for the courage to ask out my crush or simply..yanno grow a pair but guess i'm just built different",low_effort_quip
"special fucking stuff, curry barker has the sauce in a very big way",low_effort_quip
"In big 2026, men still buying weird creepy shit to fulfill their desires instead of improving their communication skills",low_effort_quip
"The sketch comedian to horror director pipeline is real! I haven't felt that on edge during a film in a long time.",personal_reaction
"I tried to see this at multiple film festivals over the past year and never could. The screenings were packed, demand was through the roof, and everyone walking out was buzzing. Sometimes that kind of hype is a warning sign. But then the wider critical response came in just as strong, audiences loved it on release, and it landed an A minus CinemaScore. Horror movies virtually never score above a B+. So my expectations were high going in. It earned every bit of it. Obsession is a genuinely intelligent spin on the wish fulfillment subgenre. What makes it so effective is that the horror does not come from cheap tricks. It comes from helplessness. The lead actress is a revelation here. One of my favorite films of the year.",cinematic_critique
"Heard from my cousin that my chud uncle who got cut out the family watched this and thought it sucked, so I knew the next thing I had to do was watch it immediately.",personal_reaction
"man or Bear? actually fck that what's the secret third option 🫪. rewatched this in a PACKED theater, 10/10 experience to hear the crowd's reaction to the scenes i knew were coming! THINGS I NOTICED ON MY 2nd THEATER WATCH: i clocked the eyes crossed out in the intro — a symbol of his death later in the film. red can be interpreted as one of the symbols for ""freaky nikki"". i noticed his recent searches included ""how to know if you've been friend zoned"", ""how to flirt"", ""how to impress a girl"". he took a lot of bites of that cat sandwich before realizing. his towels were also the same stripes as his work uniform. by far one of the most unsettling movies i have ever watched in my life!",cinematic_critique
"bear is making us manlets look bad smh. obsession has a lot of hype and rightfully so. the cast did great and the scares were extremely fun",personal_reaction
"The kind of body horror that has disturbed me deeply, what a brilliant and cruel idea to have the body malfunction as a result of the true self fighting against the wish self, the latter which happens to Nikki against consent. Inde Navarrette I did not know you at all but I am floored by this performance. Saw this in a delightfully packed theater where people were yelling at Bear lmao.",cinematic_critique
"Obsession is the horror movie of the moment, and there's nothing to look at in it. Curry Barker and cinematographer Taylor Clemons have two visual ideas that they repeatedly opt for: framing Nikki in heavy shadows or silhouette, and the almost constant usage of underlit shallow-depth of field close-ups foregrounding Bear. These two visual ideas are coherent within the tableaux of the story, but just because it is logical does not mean that it is exciting or worthwhile to watch. Obsession feels ready made to be scraped for algorithmic scrolling on the apps without losing any visual information, because there is not much to lose in the first place.",cinematic_critique
"There's not a lot happening here, so I don't have a lot to say. There's no true curiosity on display here; no sense of awareness from writer/director Curry Barker; and not an iota of attention to its inherent gendered or sexual politics, much less how they relate to consent. The one moment where Nikki has a flicker of lucidity and begs for Bear to kill her either needed to be the entire point of the film or not be included at all. Obsession is such a glib, half-baked project. It's not just that each woman exists as a mouthpiece to further the obvious narrative conflicts, although that is a major issue. This movie as it exists is the first half of a movie stretched out to feature length. Tell it from Nikki's perspective, have Bear kill himself at the midpoint, and have Nikki be free of the wish but with a shattered psyche for the second half. Inde Navarrette is good with what she's given. I hope someone gives her more than a few crumbs to work with next time.",cinematic_critique
"A snivellingly juvenile film that hates women, mentally ill people, and its audience. Atrociously written — thuddingly obvious, with incoherent, absent characterisation. The Substance for incels. Worst of the decade. Fuck you.",cinematic_critique
"genuinely a great watch but i'd be remiss if i didn't talk about how brilliantly uncomfortable this was. disturbing but you can't look away, like covering your eyes and still peeking through. all i could really think about is the allegory for rape and the quite literal portrayals of it. being put in an uncomfortable situation by a man, coerced into something you have zero control over, the helplessness, the pleads for mercy and empathy, the stripping of your own autonomy. bear is one of the poster children for Nice Guys — men who will portray themselves as kind and timid and respectful but are evil in more sinister and malicious ways because none of the ""damage"" is done to the woman overtly, and he thinks he's doing you a favour! when a horror movie is set in some old 1970s home with warm lighting and old picture frames and creaky wooden floors and narrow hallways and an old kitchen with white backsplash tiles, i know i'm in for a treat.",cinematic_critique
"cinematic equivalent to being waterboarded with cement",low_effort_quip
"What I really liked about Obsession is how psychologically stressful it was. There were a few scenes where characters would be doing something or having a normal conversation, but you can feel the tension by the way the scene is framed to where you know something bad is about to happen. Really strong movie that had my theater on edge the whole time. Curry Barker has a promising career ahead of him. A super fun, fucked up movie.",cinematic_critique
"Incredible TIFF experience. Super mean too! Love it",personal_reaction
"""I wish for 1 billion dollars"" 😝😝😝",low_effort_quip
"sorry i know you guys are talking about this like it's the second coming of Christ or whatever but tbh i found this kind of vapid and annoying. an intriguing debut and I wanted to like this more, but felt a bit thin and tiresome. one idea, stated outright in the trailer, stretched across 108 minutes. a nice-guy incel critique that lands flat. the premise is cool and Inde Navarrette is doing real work in a film that doesn't earn her. also why is that guy named Bear? is that a name? is that a name for real people? are we just meant to accept that? tell me one Bear you know. you cant. no one is named Bear. even jeremy allen white is The Bear. i guess the one exception to this is Bear Grylls but he gets to wear the moniker with dignity because he's like a jungle survival guy. ""But naming him Bear is a reference to 'Man vs. Bear' discourse. it's actually really smart!"" It would maybe be clever if Bear was a normal name that people had. but in this case naming the guy ""Bear"" feels so painfully obvious and heavy-handed. why not just name the bad guy ""Evil Guy."" and then you find out his real name is ""Baron"". I am throwing my shoe at the wall. Baron is a stupid fucking name too. I only accept one (1) Baron and that is NBA legend Baron Davis. unless you have contributed to the legacy of the golden state warriors you have no business being named Baron or Bear.",cinematic_critique
"on a serious note, one of the most devastating films i've seen in a very long time. real twin peaks: fire walk with me vibes. the feelbad movie of the year. deeply upsetting stuff.",cinematic_critique
"After watching Obsession, I went to In-N-Out, ordered a number 3 (with extra toast, grilled onions, well-done fries, and no spread), and ate my meal. Then, I went back home, watched an episode of Money Heist, and replayed levels 7-8 of Transformers: Fall of Cybertron.",low_effort_quip
"i wish for austin butler to love me more than anyone in the entire world *snaps one wish willow stick*",low_effort_quip
"ok so the fact that the sandwich wasn't automatically/immediately spit out means it was food critic approved 😮‍💨😅",low_effort_quip
"Nikki wakes to a billion dollars, three dead bodies and a lifetime of trauma. Hmm.. maybe we needed a post credit with Nikki deciding to make a wish of her own. The phrase 'Be careful what you wish for' gets a movie version, an atmospheric horror nightmare. The interesting premise, layered storytelling, strong performances, eerie music and cinematography makes it so hauntingly visceral and damn effective. So twisted, unsettling n terrifying. Solid experience indeed.",cinematic_critique
"B for Bear",low_effort_quip
"had a great time with this even tho the dude sitting directly behind me was yelling at the screen every 5 mins. admittedly the guy was funny every now and then, and he ultimately really loved the movie too, so it wasn't the worst but it certainly was taking me out of the film a bit. tho those two leads absolutely fucking killed it, and I really loved the bits where she's moving like the ghost in pulse, also there were some fun jumpscares too. I was on edge for good chunks of this, especially the car scene toward the end.",personal_reaction
"bear couldn’t handle all that.",low_effort_quip
"Stayyyyyyyyyyyyyyyyyyy 😨 REMEMBER THE NAME CURRY BARKER. That man just made an absolute beast of a film. The moment it ended I had to sit there for a minute trying to unscramble my brain. The whole film sits on this weird, queasy wavelength where something always feels wrong even during the nothing moments. The film keeps blurring the line between affection and possession. Even the framing and cinematography is infected by that idea. The camera is so fixated on them, trapping them inside the frame. On paper it's a tiny film with a modest budget, but it never feels small. And Inde Navarrette... MY GAWD. She somehow makes you smile in discomfort while simultaneously making your skin crawl. Every smile of hers feels disarmingly warm and vaguely sinister at the same time. She gave me the same feeling I got watching Isabella Adjani in Possession. Just pure unpredictability.",cinematic_critique
"inde navarrete, you're a fucking star",cinematic_critique
"YOU CAN'T USE CURRENT JOYS LIKE THAT BRO",personal_reaction
"A rollicking debut and another prime example of the YouTube to horror filmmaking pipeline. Sean and Chris break down the state of the horror genre at large and highlight some of their favorites from 2026. Then, Curry Barker joins Sean for a deep dive into his movie and explores what he has coming next.",cinematic_critique
"bro got himself a yandere girlfriend",low_effort_quip
"One of the wildest experiences I've ever had in a movie theater. My darling was gripping my arm so tightly that it went completely numb. Curry Barker captures the essence of contemporary horror and wraps it in a concept so absorbing and flexible, enhanced by sound design and lighting work so perfect it's worthy of applause. Inde Navarrette terrified me like never before; her face sometimes looked digitized, as if she were genuinely possessed during filming. Her expressions and gazes remain frozen in my mind, like an obsession. My favorite performance of the year so far, without a doubt.",cinematic_critique
